股票代码,行业,股票名称,市盈率得分,财务得分,总分
603956.SH,专用机械,威派格,24.0,61.0,42.5
603958.SH,服饰,哈森股份,24.0,57.0,40.5
603959.SH,建筑工程,百利科技,8.0,68.0,38.0
603960.SH,汽车配件,克来机电,8.0,71.0,39.5
603963.SH,化学制药,大理药业,16.0,45.0,30.5
603966.SH,机械基件,法兰泰克,32.0,67.0,49.5
603967.SH,仓储物流,中创物流,32.0,65.0,48.5
603968.SH,化工原料,醋化股份,32.0,60.0,46.0
603969.SH,其他建材,银龙股份,32.0,63.0,47.5
603970.SH,农药化肥,中农立华,40.0,46.0,43.0
603976.SH,医疗保健,正川股份,24.0,59.0,41.5
603977.SH,化工原料,国泰集团,24.0,66.0,45.0
603978.SH,小金属,深圳新星,24.0,55.0,39.5
603979.SH,建筑工程,金诚信,16.0,78.0,47.0
603980.SH,染料涂料,吉华集团,32.0,57.0,44.5
603982.SH,汽车配件,泉峰汽车,16.0,69.0,42.5
603983.SH,日用化工,丸美股份,16.0,65.0,40.5
603985.SH,机械基件,恒润股份,8.0,69.0,38.5
603986.SH,半导体,兆易创新,16.0,54.0,35.0
603987.SH,医疗保健,康德莱,32.0,45.0,38.5
603988.SH,电气设备,中电电机,16.0,57.0,36.5
603989.SH,元器件,艾华集团,24.0,63.0,43.5
603990.SH,软件服务,麦迪科技,16.0,65.0,40.5
603991.SH,塑料,至正股份,8.0,60.0,34.0
603992.SH,家居用品,松霖科技,16.0,68.0,42.0
603993.SH,小金属,洛阳钼业,40.0,61.0,50.5
603995.SH,特种钢,甬金股份,32.0,55.0,43.5
603996.SH,家用电器,*ST中新,8.0,57.0,32.5
603997.SH,汽车配件,继峰股份,32.0,54.0,43.0
603998.SH,中成药,方盛制药,32.0,64.0,48.0
603999.SH,出版业,读者传媒,24.0,75.0,49.5
605001.SH,运输设备,威奥股份,24.0,52.0,38.0
605003.SH,纺织,众望布艺,8.0,66.0,37.0
605005.SH,汽车配件,合兴股份,16.0,67.0,41.5
605006.SH,玻璃,山东玻纤,24.0,68.0,46.0
605007.SH,造纸,五洲特纸,16.0,65.0,40.5
605008.SH,塑料,长鸿高科,16.0,59.0,37.5
605009.SH,造纸,豪悦护理,8.0,80.0,44.0
605011.SH,供气供热,杭州热电,16.0,60.0,38.0
605016.SH,食品,百龙创园,8.0,73.0,40.5
605018.SH,汽车配件,长华股份,16.0,70.0,43.0
605020.SH,化工原料,永和股份,24.0,58.0,41.0
605028.SH,供气供热,世茂能源,8.0,66.0,37.0
605033.SH,农药化肥,美邦股份,8.0,49.0,28.5
605050.SH,仓储物流,福然德,24.0,61.0,42.5
605055.SH,纺织,迎丰股份,16.0,68.0,42.0
605056.SH,电器仪表,咸亨国际,32.0,68.0,50.0
605058.SH,元器件,澳弘电子,24.0,63.0,43.5
605060.SH,机械基件,联德股份,16.0,62.0,39.0
605066.SH,电气设备,天正电气,32.0,65.0,48.5
605068.SH,汽车配件,明新旭腾,8.0,72.0,40.0
605069.SH,环境保护,正和生态,24.0,50.0,37.0
605077.SH,食品,华康股份,24.0,68.0,46.0
605080.SH,纺织,浙江自然,8.0,72.0,40.0
605081.SH,环境保护,太和水,16.0,55.0,35.5
605086.SH,矿物制品,龙高股份,24.0,70.0,47.0
605088.SH,汽车配件,冠盛股份,32.0,66.0,49.0
605089.SH,食品,味知香,8.0,75.0,41.5
605090.SH,供气供热,九丰能源,32.0,60.0,46.0
605098.SH,文教休闲,行动教育,16.0,69.0,42.5
605099.SH,文教休闲,共创草坪,16.0,74.0,45.0
605100.SH,机械基件,华丰股份,32.0,69.0,50.5
605108.SH,酒店餐饮,同庆楼,24.0,68.0,46.0
605111.SH,半导体,新洁能,16.0,59.0,37.5
605116.SH,化学制药,奥锐特,8.0,65.0,36.5
605117.SH,家用电器,德业股份,8.0,69.0,38.5
605118.SH,元器件,力鼎光电,8.0,61.0,34.5
605122.SH,水泥,四方新材,8.0,58.0,33.0
605123.SH,航空,派克新材,24.0,62.0,43.0
605128.SH,汽车配件,上海沿浦,16.0,72.0,44.0
605133.SH,汽车配件,嵘泰股份,24.0,72.0,48.0
605136.SH,其他商业,丽人丽妆,24.0,63.0,43.5
605138.SH,服饰,盛泰集团,24.0,73.0,48.5
605151.SH,汽车配件,西上海,24.0,68.0,46.0
605155.SH,家居用品,西大门,8.0,70.0,39.0
605158.SH,钢加工,华达新材,32.0,76.0,54.0
605162.SH,供气供热,新中港,8.0,67.0,37.5
605166.SH,化工原料,聚合顺,40.0,67.0,53.5
605167.SH,专用机械,利柏特,40.0,65.0,52.5
605168.SH,互联网,三人行,24.0,62.0,43.0
605169.SH,供气供热,洪通燃气,16.0,73.0,44.5
605177.SH,化学制药,东亚药业,24.0,61.0,42.5
605178.SH,装修装饰,时空科技,8.0,59.0,33.5
605179.SH,乳制品,一鸣食品,16.0,63.0,39.5
605180.SH,纺织,华生科技,8.0,70.0,39.0
605183.SH,化工原料,确成股份,16.0,72.0,44.0
605186.SH,医疗保健,健麾信息,16.0,51.0,33.5
605188.SH,超市连锁,国光连锁,8.0,65.0,36.5
605189.SH,纺织,富春染织,24.0,66.0,45.0
605196.SH,电气设备,华通线缆,32.0,53.0,42.5
605198.SH,软饮料,德利股份,8.0,54.0,31.0
605199.SH,中成药,葫芦娃,8.0,56.0,32.0
605208.SH,铝,永茂泰,24.0,65.0,44.5
605218.SH,元器件,伟时电子,32.0,65.0,48.5
605222.SH,电气设备,起帆电缆,40.0,58.0,49.0
605228.SH,汽车配件,神通科技,24.0,69.0,46.5
605255.SH,汽车配件,天普股份,8.0,69.0,38.5
605258.SH,元器件,协和电子,24.0,57.0,40.5
605259.SH,农用机械,绿田机械,24.0,66.0,45.0
605266.SH,医药商业,健之佳,24.0,69.0,46.5
605268.SH,家居用品,王力安防,24.0,68.0,46.0
605277.SH,电气设备,新亚电子,24.0,67.0,45.5
605286.SH,运输设备,同力日升,24.0,70.0,47.0
605287.SH,装修装饰,德才股份,32.0,68.0,50.0
605288.SH,电气设备,凯迪股份,24.0,59.0,41.5
605289.SH,建筑工程,罗曼股份,16.0,66.0,41.0
605296.SH,农业综合,神农集团,16.0,66.0,41.0
605298.SH,运输设备,必得科技,8.0,72.0,40.0
605299.SH,文教休闲,舒华体育,24.0,69.0,46.5
605300.SH,食品,佳禾食品,24.0,72.0,48.0
605303.SH,建筑工程,园林股份,16.0,59.0,37.5
605305.SH,专用机械,中际联合,8.0,67.0,37.5
605318.SH,装修装饰,法狮龙,8.0,69.0,38.5
605319.SH,汽车配件,无锡振华,24.0,73.0,48.5
605333.SH,汽车配件,沪光股份,24.0,61.0,42.5
605336.SH,家用电器,帅丰电器,8.0,68.0,38.0
605337.SH,乳制品,李子园,8.0,69.0,38.5
605338.SH,食品,巴比食品,16.0,68.0,42.0
605339.SH,食品,南侨食品,16.0,73.0,44.5
605358.SH,半导体,立昂微,8.0,48.0,28.0
605365.SH,家用电器,立达信,24.0,58.0,41.0
605366.SH,化工原料,宏柏新材,16.0,61.0,38.5
605368.SH,供气供热,蓝天燃气,24.0,73.0,48.5
605369.SH,医疗保健,拱东医疗,16.0,58.0,37.0
605376.SH,小金属,博迁新材,8.0,62.0,35.0
605377.SH,造纸,华旺科技,24.0,63.0,43.5
605378.SH,电气设备,野马电池,24.0,66.0,45.0
605388.SH,软饮料,均瑶健康,8.0,68.0,38.0
605389.SH,机械基件,长龄液压,24.0,74.0,49.0
605398.SH,软件服务,新炬网络,24.0,78.0,51.0
605399.SH,化工原料,晨光新材,16.0,68.0,42.0
605488.SH,塑料,福莱新材,24.0,65.0,44.5
605499.SH,软饮料,东鹏饮料,8.0,59.0,33.5
605500.SH,造纸,森林包装,24.0,70.0,47.0
605507.SH,化学制药,国邦医药,24.0,62.0,43.0
605555.SH,家用电器,德昌股份,24.0,69.0,46.5
605566.SH,染料涂料,福莱蒽特,24.0,63.0,43.5
605567.SH,食品,春雪食品,24.0,64.0,44.0
605577.SH,出版业,龙版传媒,16.0,73.0,44.5
605580.SH,供气供热,恒盛能源,8.0,70.0,39.0
605588.SH,半导体,冠石科技,32.0,54.0,43.0
605589.SH,化工原料,圣泉集团,24.0,62.0,43.0
605598.SH,建筑工程,上海港湾,16.0,79.0,47.5
605599.SH,黄金,菜百股份,24.0,60.0,42.0
688001.SH,专用机械,华兴源创,16.0,68.0,42.0
688002.SH,通信设备,睿创微纳,8.0,71.0,39.5
688003.SH,专用机械,天准科技,24.0,49.0,36.5
688004.SH,软件服务,博汇科技,24.0,60.0,42.0
688005.SH,电气设备,容百科技,16.0,67.0,41.5
688006.SH,电气设备,杭可科技,8.0,67.0,37.5
688007.SH,元器件,光峰科技,16.0,67.0,41.5
688008.SH,半导体,澜起科技,8.0,68.0,38.0
688009.SH,运输设备,中国通号,32.0,68.0,50.0
688010.SH,电器仪表,福光股份,24.0,57.0,40.5
688011.SH,元器件,新光光电,8.0,48.0,28.0
688012.SH,专用机械,中微公司,8.0,65.0,36.5
688013.SH,医疗保健,天臣医疗,24.0,62.0,43.0
688015.SH,运输设备,交控科技,24.0,75.0,49.5
688016.SH,医疗保健,心脉医疗,8.0,63.0,35.5
688017.SH,机械基件,绿的谐波,8.0,67.0,37.5
688018.SH,半导体,乐鑫科技,24.0,55.0,39.5
688019.SH,半导体,安集科技,8.0,58.0,33.0
688020.SH,元器件,方邦股份,8.0,68.0,38.0
688021.SH,环境保护,奥福环保,8.0,60.0,34.0
688022.SH,专用机械,瀚川智能,16.0,58.0,37.0
688023.SH,软件服务,安恒信息,8.0,55.0,31.5
688025.SH,元器件,杰普特,16.0,46.0,31.0
688026.SH,塑料,洁特生物,44.0,69.0,56.5
688027.SH,通信设备,国盾量子,8.0,69.0,38.5
688028.SH,专用机械,沃尔德,8.0,70.0,39.0
688029.SH,医疗保健,南微医学,16.0,56.0,36.0
688030.SH,软件服务,山石网科,24.0,54.0,39.0
688032.SH,电气设备,禾迈股份,8.0,55.0,31.5
688033.SH,运输设备,天宜上佳,8.0,77.0,42.5
688036.SH,通信设备,传音控股,32.0,76.0,54.0
688037.SH,半导体,芯源微,8.0,44.0,26.0
688038.SH,软件服务,中科通达,24.0,52.0,38.0
688039.SH,软件服务,当虹科技,8.0,57.0,32.5
688049.SH,半导体,炬芯科技-U,24.0,59.0,41.5
688050.SH,医疗保健,爱博医疗,8.0,58.0,33.0
688051.SH,软件服务,佳华科技,24.0,59.0,41.5
688055.SH,元器件,龙腾光电,24.0,72.0,48.0
688056.SH,电器仪表,莱伯泰科,8.0,68.0,38.0
688057.SH,环境保护,金达莱,8.0,75.0,41.5
688058.SH,软件服务,宝兰德,8.0,64.0,36.0
688059.SH,机械基件,华锐精密,8.0,71.0,39.5
688060.SH,软件服务,云涌科技,8.0,60.0,34.0
688062.SH,生物制药,迈威生物-U,0.0,46.0,23.0
688063.SH,电气设备,派能科技,8.0,69.0,38.5
688065.SH,化纤,凯赛生物,8.0,66.0,37.0
688066.SH,软件服务,航天宏图,16.0,53.0,34.5
688067.SH,医疗保健,爱威科技,24.0,63.0,43.5
688068.SH,医疗保健,热景生物,40.0,76.0,58.0
688069.SH,环境保护,德林海,16.0,59.0,37.5
688070.SH,航空,纵横股份,16.0,59.0,37.5
688071.SH,专用机械,华依科技,8.0,49.0,28.5
688075.SH,医疗保健,安旭生物,24.0,64.0,44.0
688076.SH,生物制药,诺泰生物,24.0,47.0,35.5
688077.SH,元器件,大地熊,24.0,53.0,38.5
688078.SH,软件服务,龙软科技,8.0,67.0,37.5
688079.SH,半导体,美迪凯,24.0,54.0,39.0
688080.SH,通信设备,映翰通,8.0,72.0,40.0
688081.SH,软件服务,兴图新科,16.0,48.0,32.0
688082.SH,半导体,盛美上海,8.0,42.0,25.0
688083.SH,软件服务,中望软件,8.0,61.0,34.5
688085.SH,医疗保健,三友医疗,16.0,50.0,33.0
688086.SH,IT设备,紫晶存储,52.0,62.0,57.0
688087.SH,环境保护,英科再生,16.0,69.0,42.5
688088.SH,软件服务,虹软科技,8.0,70.0,39.0
688089.SH,食品,嘉必优,8.0,72.0,40.0
688090.SH,专用机械,瑞松科技,32.0,63.0,47.5
688091.SH,化学制药,上海谊众-U,8.0,51.0,29.5
688092.SH,专用机械,爱科科技,16.0,61.0,38.5
688093.SH,化工原料,世华科技,8.0,73.0,40.5
688095.SH,软件服务,福昕软件,8.0,71.0,39.5
688096.SH,环境保护,京源环保,24.0,60.0,42.0
688097.SH,专用机械,博众精工,24.0,46.0,35.0
688098.SH,农业综合,申联生物,8.0,63.0,35.5
688099.SH,半导体,晶晨股份,24.0,70.0,47.0
688100.SH,通信设备,威胜信息,8.0,73.0,40.5
688101.SH,环境保护,三达膜,8.0,64.0,36.0
688103.SH,电气设备,国力股份,8.0,61.0,34.5
688105.SH,医疗保健,诺唯赞,8.0,57.0,32.5
688106.SH,化工原料,金宏气体,8.0,73.0,40.5
688107.SH,半导体,安路科技-U,8.0,40.0,24.0
688108.SH,医疗保健,赛诺医疗,8.0,61.0,34.5
688109.SH,软件服务,品茗股份,24.0,62.0,43.0
688110.SH,半导体,东芯股份,16.0,44.0,30.0
688111.SH,软件服务,金山办公,8.0,75.0,41.5
688112.SH,电器仪表,鼎阳科技,8.0,56.0,32.0
688113.SH,专用机械,联测科技,16.0,59.0,37.5
688116.SH,化工原料,天奈科技,8.0,67.0,37.5
688117.SH,生物制药,圣诺生物,32.0,53.0,42.5
688118.SH,软件服务,普元信息,24.0,50.0,37.0
688121.SH,专用机械,卓然股份,32.0,63.0,47.5
688122.SH,小金属,西部超导,8.0,64.0,36.0
688123.SH,半导体,聚辰股份,16.0,66.0,41.0
688126.SH,半导体,沪硅产业-U,8.0,43.0,25.5
688127.SH,元器件,蓝特光学,8.0,74.0,41.0
688128.SH,专用机械,中国电研,32.0,70.0,51.0
688129.SH,染料涂料,东来技术,24.0,72.0,48.0
688131.SH,化学制药,皓元医药,8.0,61.0,34.5
688133.SH,化工原料,泰坦科技,8.0,59.0,33.5
688135.SH,半导体,利扬芯片,16.0,71.0,43.5
688136.SH,生物制药,科兴制药,32.0,60.0,46.0
688138.SH,元器件,清溢光电,8.0,77.0,42.5
688139.SH,医疗保健,海尔生物,16.0,62.0,39.0
688148.SH,电气设备,芳源股份,8.0,58.0,33.0
688151.SH,专用机械,华强科技,16.0,64.0,40.0
688155.SH,专用机械,先惠技术,16.0,53.0,34.5
688156.SH,环境保护,路德环境,16.0,71.0,43.5
688157.SH,染料涂料,松井股份,8.0,65.0,36.5
688158.SH,互联网,优刻得-W,32.0,60.0,46.0
688159.SH,通信设备,有方科技,24.0,58.0,41.0
688160.SH,电器仪表,步科股份,24.0,62.0,43.0
688161.SH,医疗保健,威高骨科,16.0,63.0,39.5
688162.SH,专用机械,巨一科技,16.0,60.0,38.0
688165.SH,专用机械,埃夫特-U,24.0,54.0,39.0
688166.SH,化学制药,博瑞医药,8.0,62.0,35.0
688167.SH,半导体,炬光科技,8.0,45.0,26.5
688168.SH,软件服务,安博通,16.0,61.0,38.5
688169.SH,家用电器,石头科技,8.0,77.0,42.5
688171.SH,软件服务,纬德信息,0.0,58.0,29.0
688173.SH,半导体,希荻微-U,0.0,45.0,22.5
688176.SH,化学制药,亚虹医药-U,0.0,51.0,25.5
688177.SH,生物制药,百奥泰-U,64.0,42.0,53.0
688178.SH,环境保护,万德斯,32.0,65.0,48.5
688179.SH,化学制药,阿拉丁,8.0,72.0,40.0
688180.SH,生物制药,君实生物-U,52.0,49.0,50.5
688181.SH,半导体,八亿时空,32.0,66.0,49.0
688182.SH,通信设备,灿勤科技,8.0,77.0,42.5
688183.SH,元器件,生益电子,24.0,75.0,49.5
688185.SH,生物制药,康希诺-U,16.0,47.0,31.5
688186.SH,特种钢,广大特材,8.0,45.0,26.5
688187.SH,运输设备,时代电气,8.0,65.0,36.5
688188.SH,软件服务,柏楚电子,8.0,78.0,43.0
688189.SH,化学制药,南新制药,16.0,58.0,37.0
688190.SH,矿物制品,云路股份,16.0,66.0,41.0
688191.SH,软件服务,智洋创新,24.0,55.0,39.5
688192.SH,生物制药,迪哲医药-U,8.0,42.0,25.0
688195.SH,元器件,腾景科技,8.0,63.0,35.5
688196.SH,环境保护,卓越新能,24.0,78.0,51.0
688198.SH,医疗保健,佰仁医疗,8.0,63.0,35.5
688199.SH,化工原料,久日新材,24.0,69.0,46.5
688200.SH,专用机械,华峰测控,8.0,69.0,38.5
688201.SH,通信设备,信安世纪,8.0,67.0,37.5
688202.SH,医疗保健,美迪西,8.0,63.0,35.5
688206.SH,半导体,概伦电子,8.0,51.0,29.5
688208.SH,汽车配件,道通科技,8.0,71.0,39.5
688210.SH,元器件,统联精密,16.0,57.0,36.5
688211.SH,专用机械,中科微至,24.0,50.0,37.0
688212.SH,医疗保健,澳华内镜,16.0,49.0,32.5
688215.SH,专用机械,瑞晟智能,16.0,65.0,40.5
688216.SH,半导体,气派科技,24.0,62.0,43.0
688217.SH,医疗保健,睿昂基因,16.0,58.0,37.0
688218.SH,专用机械,江苏北人,32.0,52.0,42.0
688219.SH,塑料,会通股份,32.0,55.0,43.5
688220.SH,半导体,翱捷科技-U,0.0,50.0,25.0
688221.SH,生物制药,前沿生物-U,8.0,47.0,27.5
688222.SH,化学制药,成都先导,8.0,66.0,37.0
688223.SH,电气设备,晶科能源,0.0,57.0,28.5
688225.SH,软件服务,亚信安全,0.0,68.0,34.0
688226.SH,电气设备,威腾电气,32.0,59.0,45.5
688227.SH,软件服务,品高股份,24.0,53.0,38.5
688228.SH,互联网,开普云,52.0,62.0,57.0
688229.SH,软件服务,博睿数据,8.0,70.0,39.0
688230.SH,半导体,芯导科技,16.0,65.0,40.5
688232.SH,软件服务,新点软件,24.0,65.0,44.5
688233.SH,化工原料,神工股份,20.0,73.0,46.5
688234.SH,半导体,天岳先进-U,0.0,53.0,26.5
688235.SH,生物制药,百济神州-U,8.0,42.0,25.0
688236.SH,医疗保健,春立医疗,24.0,57.0,40.5
688239.SH,航空,航宇科技,16.0,58.0,37.0
688246.SH,软件服务,嘉和美康,16.0,58.0,37.0
688248.SH,电气设备,南网科技,8.0,66.0,37.0
688255.SH,机械基件,凯尔达,16.0,72.0,44.0
688256.SH,元器件,寒武纪-U,8.0,53.0,30.5
688257.SH,小金属,新锐股份,16.0,68.0,42.0
688258.SH,软件服务,卓易信息,8.0,74.0,41.0
688259.SH,半导体,创耀科技,0.0,64.0,32.0
688260.SH,元器件,昀冢科技,24.0,69.0,46.5
688261.SH,半导体,东微半导,0.0,49.0,24.5
688262.SH,半导体,国芯科技,0.0,50.0,25.0
688265.SH,医疗保健,南模生物,8.0,62.0,35.0
688266.SH,生物制药,泽璟制药-U,20.0,47.0,33.5
688267.SH,化工原料,中触媒,0.0,56.0,28.0
688268.SH,化工原料,华特气体,8.0,61.0,34.5
688269.SH,化工原料,凯立新材,16.0,56.0,36.0
688270.SH,半导体,臻镭科技,0.0,53.0,26.5
688272.SH,元器件,富吉瑞,8.0,57.0,32.5
688276.SH,生物制药,百克生物,16.0,57.0,36.5
688277.SH,医疗保健,天智航-U,8.0,49.0,28.5
688278.SH,生物制药,特宝生物,60.0,73.0,66.5
688280.SH,汽车配件,精进电动-UW,8.0,52.0,30.0
688283.SH,电器仪表,坤恒顺维,0.0,44.0,22.0
688285.SH,运输设备,高铁电气,24.0,69.0,46.5
688286.SH,元器件,敏芯股份,8.0,68.0,38.0
688288.SH,汽车配件,鸿泉物联,8.0,60.0,34.0
688289.SH,医疗保健,圣湘生物,24.0,69.0,46.5
688296.SH,软件服务,和达科技,8.0,57.0,32.5
688298.SH,医疗保健,东方生物,32.0,69.0,50.5
688299.SH,塑料,长阳科技,8.0,72.0,40.0
688300.SH,矿物制品,联瑞新材,16.0,73.0,44.5
688301.SH,医疗保健,奕瑞科技,8.0,57.0,32.5
688303.SH,电气设备,大全能源,8.0,63.0,35.5
688305.SH,机床制造,科德数控,8.0,42.0,25.0
688308.SH,机械基件,欧科亿,16.0,72.0,44.0
688309.SH,环境保护,恒誉环保,8.0,61.0,34.5
688310.SH,医疗保健,迈得医疗,16.0,62.0,39.0
688311.SH,元器件,盟升电子,8.0,64.0,36.0
688312.SH,专用机械,燕麦科技,16.0,71.0,43.5
688313.SH,通信设备,仕佳光子,16.0,71.0,43.5
688314.SH,医疗保健,康拓医疗,16.0,58.0,37.0
688315.SH,医疗保健,诺禾致源,24.0,46.0,35.0
688316.SH,软件服务,青云科技-U,24.0,57.0,40.5
688317.SH,医疗保健,之江生物,32.0,77.0,54.5
688318.SH,软件服务,财富趋势,8.0,78.0,43.0
688319.SH,生物制药,欧林生物,8.0,51.0,29.5
688321.SH,化学制药,微芯生物,8.0,70.0,39.0
688323.SH,塑料,瑞华泰,8.0,65.0,36.5
688328.SH,元器件,深科达,24.0,53.0,38.5
688329.SH,医疗保健,艾隆科技,24.0,55.0,39.5
688330.SH,电气设备,宏力达,8.0,61.0,34.5
688333.SH,机械基件,铂力特,8.0,60.0,34.0
688335.SH,环境保护,复洁环保,8.0,69.0,38.5
688336.SH,生物制药,三生国健,16.0,62.0,39.0
688338.SH,医疗保健,赛科希德,16.0,66.0,41.0
688339.SH,汽车配件,亿华通-U,8.0,58.0,33.0
688345.SH,电气设备,博力威,24.0,63.0,43.5
688350.SH,化工原料,富淼科技,32.0,76.0,54.0
688355.SH,机械基件,明志科技,16.0,67.0,41.5
688356.SH,化学制药,键凯科技,8.0,75.0,41.5
688357.SH,化工原料,建龙微纳,8.0,72.0,40.0
688358.SH,医疗保健,祥生医疗,24.0,52.0,38.0
688359.SH,化工原料,三孚新科,8.0,66.0,37.0
688360.SH,机械基件,德马科技,32.0,54.0,43.0
688363.SH,生物制药,华熙生物,16.0,66.0,41.0
688365.SH,软件服务,光云科技,16.0,74.0,45.0
688366.SH,生物制药,昊海生科,60.0,64.0,62.0
688367.SH,运输设备,工大高科,8.0,62.0,35.0
688368.SH,半导体,晶丰明源,24.0,69.0,46.5
688369.SH,软件服务,致远互联,24.0,61.0,42.5
688377.SH,专用机械,迪威尔,16.0,73.0,44.5
688378.SH,专用机械,奥来德,16.0,71.0,43.5
688379.SH,小金属,华光新材,32.0,64.0,48.0
688383.SH,专用机械,新益昌,8.0,61.0,34.5
688385.SH,半导体,复旦微电,16.0,62.0,39.0
688386.SH,化工原料,泛亚微透,8.0,67.0,37.5
688388.SH,铜,嘉元科技,20.0,68.0,44.0
688389.SH,医疗保健,普门科技,16.0,66.0,41.0
688390.SH,电气设备,固德威,8.0,77.0,42.5
688393.SH,医疗保健,安必平,24.0,69.0,46.5
688395.SH,电气设备,正弦电气,16.0,64.0,40.0
688396.SH,半导体,华润微,24.0,72.0,48.0
688398.SH,矿物制品,赛特新材,56.0,73.0,64.5
688399.SH,医疗保健,硕世生物,40.0,77.0,58.5
688408.SH,电气设备,中信博,16.0,71.0,43.5
688418.SH,通信设备,震有科技,16.0,58.0,37.0
688425.SH,专用机械,铁建重工,32.0,66.0,49.0
688456.SH,铜,有研粉材,8.0,57.0,32.5
688466.SH,环境保护,金科环境,24.0,62.0,43.0
688468.SH,医疗保健,科美诊断,16.0,55.0,35.5
688488.SH,生物制药,艾迪药业,16.0,63.0,39.5
688499.SH,专用机械,利元亨,8.0,57.0,32.5
688500.SH,互联网,慧辰股份,24.0,62.0,43.0
688501.SH,环境保护,青达环保,24.0,57.0,40.5
688505.SH,化学制药,复旦张江,8.0,66.0,37.0
688508.SH,半导体,芯朋微,16.0,69.0,42.5
688509.SH,软件服务,正元地信,32.0,57.0,44.5
688510.SH,航空,航亚科技,8.0,67.0,37.5
688511.SH,元器件,天微电子,8.0,55.0,31.5
688513.SH,化学制药,苑东生物,24.0,70.0,47.0
688516.SH,专用机械,奥特维,8.0,57.0,32.5
688517.SH,电气设备,金冠电气,24.0,67.0,45.5
688518.SH,专用机械,联赢激光,16.0,71.0,43.5
688519.SH,元器件,南亚新材,24.0,61.0,42.5
688520.SH,生物制药,神州细胞-U,20.0,48.0,34.0
688521.SH,半导体,芯原股份-U,16.0,54.0,35.0
688526.SH,农业综合,科前生物,8.0,70.0,39.0
688528.SH,电器仪表,秦川物联,16.0,52.0,34.0
688529.SH,汽车配件,豪森股份,24.0,62.0,43.0
688533.SH,汽车配件,上声电子,8.0,69.0,38.5
688536.SH,半导体,思瑞浦,8.0,68.0,38.0
688538.SH,半导体,和辉光电-U,24.0,43.0,33.5
688550.SH,化工原料,瑞联新材,16.0,69.0,42.5
688551.SH,专用机械,科威尔,8.0,70.0,39.0
688553.SH,化学制药,汇宇制药-W,16.0,62.0,39.0
688555.SH,软件服务,泽达易盛,16.0,66.0,41.0
688556.SH,专用机械,高测股份,16.0,68.0,42.0
688557.SH,专用机械,兰剑智能,24.0,59.0,41.5
688558.SH,机床制造,国盛智科,16.0,73.0,44.5
688559.SH,专用机械,海目星,16.0,55.0,35.5
688560.SH,电气设备,明冠新材,24.0,72.0,48.0
